UnderlyingSymbol,UnderlyingPrice,OptionSymbol,DataDate,Last,Delta,Vega,Multiplier,Signal
TSLA,222.15,TSLA200619C00125000,08/22/2019,120.45,0.9115,32.3836,100,1
TSLA,222.15,TSLA200619P00125000,08/22/2019,9.81,-0.1047,36.6393,100,-1
TSLA,222.15,TSLA200619C00130000,08/22/2019,101.9,0.901,35.1542,100,-1
TSLA,222.15,TSLA200619P00130000,08/22/2019,10.8,-0.1167,39.583,100,1
TSLA,222.15,TSLA200619C00135000,08/22/2019,81.4,0.8897,38.0272,100,-1
TSLA,222.15,TSLA200619P00135000,08/22/2019,11.6,-0.125,41.5484,100,-1
TSLA,222.15,TSLA200619C00140000,08/22/2019,112.05,0.8781,40.8317,100,-1
TSLA,222.15,TSLA200619P00140000,08/22/2019,12.8,-0.136,44.0515,100,-1
TSLA,222.15,TSLA200619C00145000,08/22/2019,104.75,0.8656,43.6817,100,1
TSLA,222.15,TSLA200619P00145000,08/22/2019,13.65,-0.1484,46.7224,100,1
TSLA,222.15,TSLA200619C00150000,08/22/2019,88.91,0.8527,46.5022,100,1
TSLA,222.15,TSLA200619P00150000,08/22/2019,14.75,-0.1597,49.0522,100,-1
TSLA,222.15,TSLA200619C00155000,08/22/2019,70.55,0.8389,49.3359,100,-1
TSLA,222.15,TSLA200619P00155000,08/22/2019,15.95,-0.1741,51.8699,100,-1
TSLA,222.15,TSLA200619C00160000,08/22/2019,83.92,0.8249,52.0595,100,-1
TSLA,222.15,TSLA200619P00160000,08/22/2019,18.05,-0.1872,54.2806,100,-1
TSLA,222.15,TSLA200619C00165000,08/22/2019,94.3,0.8099,54.7966,100,-1
TSLA,222.15,TSLA200619P00165000,08/22/2019,18.7,-0.2008,56.6512,100,1
TSLA,222.15,TSLA200619C00170000,08/22/2019,76.62,0.7945,57.4405,100,1
TSLA,222.15,TSLA200619P00170000,08/22/2019,20.25,-0.2149,58.9596,100,-1
TSLA,222.15,TSLA200619C00175000,08/22/2019,76.46,0.7785,59.9933,100,1
TSLA,222.15,TSLA200619P00175000,08/22/2019,21.75,-0.2285,61.0665,100,-1
TSLA,222.15,TSLA200619C00180000,08/22/2019,65.2,0.7619,62.472,100,-1
TSLA,222.15,TSLA200619P00180000,08/22/2019,23.3,-0.2437,63.2718,100,-1
TSLA,222.15,TSLA200619C00185000,08/22/2019,63.5,0.7449,64.8275,100,-1
TSLA,222.15,TSLA200619P00185000,08/22/2019,25.15,-0.2594,65.4003,100,-1
TSLA,222.15,TSLA200619C00190000,08/22/2019,60.25,0.7274,67.065,100,1
TSLA,222.15,TSLA200619P00190000,08/22/2019,26.85,-0.2756,67.4243,100,1
TSLA,222.15,TSLA200619C00195000,08/22/2019,56.9,0.7094,69.162,100,-1
TSLA,222.15,TSLA200619P00195000,08/22/2019,28.85,-0.2922,69.3358,100,-1
TSLA,222.15,TSLA200619C00200000,08/22/2019,54.1,0.691,71.1089,100,1
TSLA,222.15,TSLA200619P00200000,08/22/2019,30.75,-0.3091,71.1217,100,1
TSLA,222.15,TSLA200619C00210000,08/22/2019,45.8,0.6532,74.515,100,1
TSLA,222.15,TSLA200619P00210000,08/22/2019,35.18,-0.3439,74.2802,100,-1
TSLA,222.15,TSLA200619C00220000,08/22/2019,42.98,0.6142,77.2037,100,-1
TSLA,222.15,TSLA200619P00220000,08/22/2019,39.7,-0.3796,76.8305,100,1
TSLA,222.15,TSLA200619C00230000,08/22/2019,38.03,0.5745,79.1182,100,1
TSLA,222.15,TSLA200619P00230000,08/22/2019,44.85,-0.4158,78.7273,100,-1
TSLA,222.15,TSLA200619C00240000,08/22/2019,33.65,0.5345,80.2246,100,-1
TSLA,222.15,TSLA200619P00240000,08/22/2019,51.41,-0.4524,79.951,100,1
TSLA,222.15,TSLA200619C00250000,08/22/2019,29.47,0.4944,80.5176,100,-1
TSLA,222.15,TSLA200619P00250000,08/22/2019,56.45,-0.4886,80.4925,100,1
TSLA,222.15,TSLA200619C00260000,08/22/2019,25.8,0.4549,80.0109,100,-1
TSLA,222.15,TSLA200619P00260000,08/22/2019,61.55,-0.5241,80.3783,100,1
TSLA,222.15,TSLA200619C00270000,08/22/2019,21.86,0.4163,78.746,100,-1
TSLA,222.15,TSLA200619P00270000,08/22/2019,70.5,-0.5585,79.6571,100,-1
TSLA,222.15,TSLA200619C00280000,08/22/2019,19.24,0.3791,76.7982,100,-1
TSLA,222.15,TSLA200619P00280000,08/22/2019,78.25,-0.5916,78.3924,100,1
TSLA,222.15,TSLA200619C00290000,08/22/2019,17.24,0.3435,74.2495,100,-1
TSLA,222.15,TSLA200619P00290000,08/22/2019,79.9,-0.6231,76.661,100,1
TSLA,222.15,TSLA200619C00300000,08/22/2019,14.75,0.3095,71.1555,100,1
TSLA,222.15,TSLA200619P00300000,08/22/2019,94.05,-0.6522,74.5882,100,-1
TSLA,222.15,TSLA200619C00310000,08/22/2019,12.75,0.2778,67.6805,100,1
TSLA,222.15,TSLA200619P00310000,08/22/2019,95.75,-0.6793,72.2508,100,-1
TSLA,222.15,TSLA200619C00320000,08/22/2019,11.35,0.2482,63.9025,100,1
TSLA,222.15,TSLA200619P00320000,08/22/2019,109.52,-0.7036,69.8006,100,1
TSLA,222.15,TSLA200619C00330000,08/22/2019,9,0.2216,60.0118,100,-1
TSLA,222.15,TSLA200619P00330000,08/22/2019,115.4,-0.7258,67.2485,100,1
TSLA,222.15,TSLA200619C00340000,08/22/2019,7.81,0.1965,55.9153,100,-1
TSLA,222.15,TSLA200619P00340000,08/22/2019,113.67,-0.7454,64.7614,100,1
TSLA,222.15,TSLA200619C00350000,08/22/2019,6.8,0.1743,51.9054,100,1
TSLA,222.15,TSLA200619P00350000,08/22/2019,132.9,-0.7631,62.2974,100,1
TSLA,222.15,TSLA200619C00360000,08/22/2019,5.5,0.1526,47.5948,100,1
TSLA,222.15,TSLA200619P00360000,08/22/2019,118.63,-0.7777,60.1272,100,1
TSLA,222.15,TSLA200619C00370000,08/22/2019,5,0.1359,44.0317,100,-1
TSLA,222.15,TSLA200619P00370000,08/22/2019,142.78,-0.7907,58.062,100,1
TSLA,222.15,TSLA200619C00380000,08/22/2019,4.5,0.1188,40.0896,100,1
TSLA,222.15,TSLA200619P00380000,08/22/2019,145.74,-0.8024,56.1044,100,1
TSLA,222.15,TSLA200619C00390000,08/22/2019,3.68,0.1073,37.2727,100,1
TSLA,222.15,TSLA200619P00390000,08/22/2019,170.31,-0.8129,54.2502,100,-1
TSLA,222.15,TSLA200619C00400000,08/22/2019,3.1,0.0943,33.9304,100,-1
TSLA,222.15,TSLA200619P00400000,08/22/2019,176.9,-0.8272,51.61,100,1
TSLA,222.15,TSLA200619C00410000,08/22/2019,2.95,0.0811,30.312,100,1
TSLA,222.15,TSLA200619P00410000,08/22/2019,202.76,-0.84,49.1049,100,1
TSLA,222.15,TSLA200619C00420000,08/22/2019,2.43,0.0464,19.6066,100,1
TSLA,222.15,TSLA200619P00420000,08/22/2019,231.05,-0.8519,46.6586,100,-1
TSLA,222.15,TSLA200619C00430000,08/22/2019,2.26,0.0363,16.0746,100,1
TSLA,222.15,TSLA200619P00430000,08/22/2019,240.7,-0.8629,44.2801,100,1
TSLA,222.15,TSLA200619C00440000,08/22/2019,2,0.0303,13.8323,100,1
TSLA,222.15,TSLA200619P00440000,08/22/2019,204.36,-0.8732,41.9762,100,-1
TSLA,222.15,TSLA200619C00450000,08/22/2019,1.65,0.0295,13.5375,100,1
TSLA,222.15,TSLA200619P00450000,08/22/2019,232.32,-0.8826,39.7521,100,1
TSLA,222.15,TSLA200619C00460000,08/22/2019,1.37,0.0176,8.7507,100,-1
TSLA,222.15,TSLA200619P00460000,08/22/2019,205,-0.8914,37.6113,100,1
TSLA,222.15,TSLA200619C00470000,08/22/2019,1.5,0.0148,7.5542,100,1
TSLA,222.15,TSLA200619P00470000,08/22/2019,243,-0.8995,35.5562,100,1
TSLA,222.15,TSLA200619C00480000,08/22/2019,1.2,0.0125,6.5117,100,1
TSLA,222.15,TSLA200619P00480000,08/22/2019,179.6,-0.907,33.5881,100,-1
TSLA,222.15,TSLA200619C00490000,08/22/2019,1.12,0.0105,5.6057,100,1
TSLA,222.15,TSLA200619P00490000,08/22/2019,259.2,-0.9139,31.7072,100,-1
TSLA,222.15,TSLA200619C00500000,08/22/2019,0.89,0.0088,4.8201,100,-1
TSLA,222.15,TSLA200619P00500000,08/22/2019,279.7,-0.9203,29.9131,100,-1
TSLA,222.15,TSLA200619C00510000,08/22/2019,1.04,0.0074,4.1402,100,-1
TSLA,222.15,TSLA200619P00510000,08/22/2019,289.2,-0.9263,28.2047,100,1
TSLA,222.15,TSLA200619C00520000,08/22/2019,0.61,0.0062,3.553,100,1
TSLA,222.15,TSLA200619P00520000,08/22/2019,0,-0.9317,26.5805,100,1
TSLA,222.15,TSLA200619C00530000,08/22/2019,0.96,0.0052,3.0465,100,-1
TSLA,222.15,TSLA200619P00530000,08/22/2019,273.35,-0.9368,25.0384,100,1
TSLA,222.15,TSLA200619C00540000,08/22/2019,0.69,0.0044,2.6103,100,1
TSLA,222.15,TSLA200619P00540000,08/22/2019,283.25,-0.9415,23.5762,100,-1
TSLA,222.15,TSLA200619C00550000,08/22/2019,0.56,0.0037,2.2352,100,1
TSLA,222.15,TSLA200619P00550000,08/22/2019,294.65,-0.9458,22.1912,100,1
TSLA,222.15,TSLA200619C00560000,08/22/2019,0.67,0.0031,1.9129,100,-1
TSLA,222.15,TSLA200619P00560000,08/22/2019,266.95,-0.9498,20.8808,100,-1
TSLA,222.15,TSLA200619C00570000,08/22/2019,0.42,0.0026,1.6364,100,1
TSLA,222.15,TSLA200619P00570000,08/22/2019,266.45,-0.9535,19.642,100,1
TSLA,222.15,TSLA200619C00580000,08/22/2019,0.4,0.0022,1.3992,100,-1
TSLA,222.15,TSLA200619P00580000,08/22/2019,0,-0.9569,18.472,100,1
TSLA,222.15,TSLA200619C00590000,08/22/2019,0.56,0.0019,1.1961,100,1
TSLA,222.15,TSLA200619P00590000,08/22/2019,0,-0.9601,17.3678,100,1
TSLA,222.15,TSLA200619C00600000,08/22/2019,0.4,0.0016,1.0222,100,1
TSLA,222.15,TSLA200619P00600000,08/22/2019,365.56,-0.963,16.3264,100,-1
TSLA,222.15,TSLA200619C00610000,08/22/2019,0.99,0.0013,0.8733,100,1
TSLA,222.15,TSLA200619P00610000,08/22/2019,251.04,-0.9657,15.3449,100,-1
TSLA,222.15,TSLA200619C00620000,08/22/2019,0.45,0.0011,0.7461,100,1
TSLA,222.15,TSLA200619P00620000,08/22/2019,301.33,-0.9682,14.4203,100,-1
TSLA,222.15,TSLA200619C00630000,08/22/2019,0.35,0.0009,0.6373,100,-1
TSLA,222.15,TSLA200619P00630000,08/22/2019,0,-0.9705,13.5497,100,-1
TSLA,222.15,TSLA200619C00640000,08/22/2019,0.64,0.0008,0.5443,100,1
TSLA,222.15,TSLA200619P00640000,08/22/2019,0,-0.9726,12.7304,100,1
TSLA,222.15,TSLA200619C00650000,08/22/2019,0.33,0.0007,0.4649,100,-1
TSLA,222.15,TSLA200619P00650000,08/22/2019,334.18,-0.9746,11.9597,100,-1
TSLA,222.15,TSLA200619C00660000,08/22/2019,0.23,0.0006,0.397,100,-1
TSLA,222.15,TSLA200619P00660000,08/22/2019,0,-0.9764,11.2349,100,-1
TSLA,222.15,TSLA200619C00670000,08/22/2019,0.38,0.0005,0.3391,100,-1
TSLA,222.15,TSLA200619P00670000,08/22/2019,0,-0.9781,10.5536,100,-1
TSLA,222.15,TSLA200619C00680000,08/22/2019,0.2,0.0004,0.2897,100,-1
TSLA,222.15,TSLA200619P00680000,08/22/2019,0,-0.9797,9.9133,100,-1
TSLA,222.15,TSLA200619C00690000,08/22/2019,0.24,0.0003,0.2475,100,-1
TSLA,222.15,TSLA200619P00690000,08/22/2019,429.15,-0.9811,9.3117,100,1
TSLA,222.15,TSLA210115C00010000,08/22/2019,232,1,0.0021,100,-1
TSLA,222.15,TSLA210115P00010000,08/22/2019,0.46,-0.0003,0.3113,100,-1
TSLA,222.15,TSLA210115C00015000,08/22/2019,0,1,0.0239,100,-1
TSLA,222.15,TSLA210115P00015000,08/22/2019,0.8,-0.0012,1.0297,100,-1
TSLA,222.15,TSLA210115C00020000,08/22/2019,196.5,0.9999,0.1108,100,-1
TSLA,222.15,TSLA210115P00020000,08/22/2019,1.16,-0.0027,2.2137,100,1
TSLA,222.15,TSLA210115C00025000,08/22/2019,207.5,0.9997,0.3273,100,1
TSLA,222.15,TSLA210115P00025000,08/22/2019,1.55,-0.005,3.8216,100,1
TSLA,222.15,TSLA210115C00030000,08/22/2019,195.45,0.9992,0.7401,100,1
TSLA,222.15,TSLA210115P00030000,08/22/2019,1.82,-0.008,5.7887,100,-1
TSLA,222.15,TSLA210115C00035000,08/22/2019,187.85,0.9983,1.4054,100,-1
TSLA,222.15,TSLA210115P00035000,08/22/2019,2.39,-0.0117,8.0469,100,-1
TSLA,222.15,TSLA210115C00040000,08/22/2019,183.4,0.9971,2.3631,100,1
TSLA,222.15,TSLA210115P00040000,08/22/2019,2.87,-0.016,10.5334,100,1
TSLA,222.15,TSLA210115C00045000,08/22/2019,0,0.9952,3.6352,100,1
TSLA,222.15,TSLA210115P00045000,08/22/2019,4,-0.0191,12.2615,100,1
TSLA,222.15,TSLA210115C00050000,08/22/2019,176.75,0.9928,5.2275,100,-1
TSLA,222.15,TSLA210115P00050000,08/22/2019,4,-0.0262,15.9785,100,1
TSLA,222.15,TSLA210115C00055000,08/22/2019,162.12,0.9898,7.1324,100,1
TSLA,222.15,TSLA210115P00055000,08/22/2019,5.15,-0.0291,17.4465,100,1
TSLA,222.15,TSLA210115C00060000,08/22/2019,165.9,0.9861,9.3324,100,-1
TSLA,222.15,TSLA210115P00060000,08/22/2019,5.15,-0.0312,18.4622,100,-1
TSLA,222.15,TSLA210115C00065000,08/22/2019,166.6,0.9817,11.8023,100,-1
TSLA,222.15,TSLA210115P00065000,08/22/2019,5.25,-0.0396,22.4533,100,1
TSLA,222.15,TSLA210115C00070000,08/22/2019,167,0.9766,14.5124,100,-1
TSLA,222.15,TSLA210115P00070000,08/22/2019,6.4,-0.042,23.5804,100,1
TSLA,222.15,TSLA210115C00075000,08/22/2019,154.6,0.9716,17.0805,100,-1
TSLA,222.15,TSLA210115P00075000,08/22/2019,6.95,-0.0501,27.1815,100,-1
TSLA,222.15,TSLA210115C00080000,08/22/2019,153.8,0.9646,20.5228,100,-1
TSLA,222.15,TSLA210115P00080000,08/22/2019,7,-0.0557,29.5608,100,-1
TSLA,222.15,TSLA210115C00085000,08/22/2019,146.7,0.9591,23.077,100,-1
TSLA,222.15,TSLA210115P00085000,08/22/2019,8.35,-0.0622,32.2298,100,1
TSLA,222.15,TSLA210115C00090000,08/22/2019,142.45,0.9515,26.4708,100,1
TSLA,222.15,TSLA210115P00090000,08/22/2019,9.5,-0.0686,34.7428,100,1
TSLA,222.15,TSLA210115C00095000,08/22/2019,139.77,0.9429,30.1198,100,1
TSLA,222.15,TSLA210115P00095000,08/22/2019,10.29,-0.0755,37.3931,100,1
TSLA,222.15,TSLA210115C00100000,08/22/2019,136,0.9368,32.6266,100,1
TSLA,222.15,TSLA210115P00100000,08/22/2019,11,-0.0826,40.0296,100,-1
TSLA,222.15,TSLA210115C00105000,08/22/2019,132,0.9252,37.152,100,1
TSLA,222.15,TSLA210115P00105000,08/22/2019,11.87,-0.09,42.6811,100,-1
TSLA,222.15,TSLA210115C00110000,08/22/2019,124.75,0.919,39.4551,100,1
TSLA,222.15,TSLA210115P00110000,08/22/2019,13.5,-0.0979,45.45,100,-1
TSLA,222.15,TSLA210115C00115000,08/22/2019,129.35,0.91,42.7133,100,1
TSLA,222.15,TSLA210115P00115000,08/22/2019,15.05,-0.1062,48.2116,100,1
TSLA,222.15,TSLA210115C00120000,08/22/2019,121.53,0.9003,46.0334,100,-1
TSLA,222.15,TSLA210115P00120000,08/22/2019,15.25,-0.1148,50.9664,100,-1
TSLA,222.15,TSLA210115C00125000,08/22/2019,114.15,0.8904,49.3266,100,-1
TSLA,222.15,TSLA210115P00125000,08/22/2019,17.05,-0.1256,54.32,100,1
TSLA,222.15,TSLA210115C00130000,08/22/2019,107.35,0.8805,52.4552,100,-1
TSLA,222.15,TSLA210115P00130000,08/22/2019,18.65,-0.1329,56.4786,100,-1
TSLA,222.15,TSLA210115C00135000,08/22/2019,117.5,0.8698,55.6678,100,1
TSLA,222.15,TSLA210115P00135000,08/22/2019,19.75,-0.1426,59.2654,100,1
TSLA,222.15,TSLA210115C00140000,08/22/2019,107.83,0.8589,58.8323,100,-1
TSLA,222.15,TSLA210115P00140000,08/22/2019,21.2,-0.1525,61.9864,100,-1
TSLA,222.15,TSLA210115C00145000,08/22/2019,107.35,0.8459,62.4057,100,1
TSLA,222.15,TSLA210115P00145000,08/22/2019,21.9,-0.1628,64.7116,100,-1
TSLA,222.15,TSLA210115C00150000,08/22/2019,91.7,0.836,65.0067,100,-1
TSLA,222.15,TSLA210115P00150000,08/22/2019,24.2,-0.1736,67.4334,100,-1
TSLA,222.15,TSLA210115C00155000,08/22/2019,106.35,0.8225,68.3847,100,1
TSLA,222.15,TSLA210115P00155000,08/22/2019,22.65,-0.1843,70.03,100,1
TSLA,222.15,TSLA210115C00160000,08/22/2019,90.49,0.8114,71.0251,100,1
TSLA,222.15,TSLA210115P00160000,08/22/2019,26.5,-0.1956,72.6234,100,1
TSLA,222.15,TSLA210115C00165000,08/22/2019,91.26,0.7985,73.9414,100,-1
TSLA,222.15,TSLA210115P00165000,08/22/2019,29.85,-0.207,75.1479,100,-1
TSLA,222.15,TSLA210115C00170000,08/22/2019,80.31,0.7863,76.5492,100,1
TSLA,222.15,TSLA210115P00170000,08/22/2019,30.66,-0.2188,77.6066,100,1
TSLA,222.15,TSLA210115C00175000,08/22/2019,84.3,0.7716,79.5328,100,1
TSLA,222.15,TSLA210115P00175000,08/22/2019,32.14,-0.2308,79.9953,100,1
TSLA,222.15,TSLA210115C00180000,08/22/2019,79.35,0.7584,82.0427,100,1
TSLA,222.15,TSLA210115P00180000,08/22/2019,34.04,-0.243,82.2991,100,1
TSLA,222.15,TSLA210115C00185000,08/22/2019,73.29,0.7445,84.5173,100,1
TSLA,222.15,TSLA210115P00185000,08/22/2019,37.17,-0.2555,84.5149,100,1
TSLA,222.15,TSLA210115C00190000,08/22/2019,68.75,0.7304,86.8742,100,-1
TSLA,222.15,TSLA210115P00190000,08/22/2019,37.4,-0.2677,86.5673,100,1
TSLA,222.15,TSLA210115C00195000,08/22/2019,66.61,0.7159,89.1338,100,-1
TSLA,222.15,TSLA210115P00195000,08/22/2019,39.4,-0.2811,88.673,100,-1
TSLA,222.15,TSLA210115C00200000,08/22/2019,65.75,0.7014,91.2287,100,1
TSLA,222.15,TSLA210115P00200000,08/22/2019,42.5,-0.294,90.5806,100,-1
TSLA,222.15,TSLA210115C00210000,08/22/2019,55.78,0.6719,95.0012,100,-1
TSLA,222.15,TSLA210115P00210000,08/22/2019,46.25,-0.3204,94.0794,100,-1
TSLA,222.15,TSLA210115C00220000,08/22/2019,53,0.6433,98.053,100,-1
TSLA,222.15,TSLA210115P00220000,08/22/2019,52.29,-0.3469,97.0772,100,1
TSLA,222.15,TSLA210115C00230000,08/22/2019,50.7,0.6113,100.7877,100,-1
TSLA,222.15,TSLA210115P00230000,08/22/2019,57.19,-0.3738,99.6013,100,-1
TSLA,222.15,TSLA210115C00240000,08/22/2019,45.99,0.5801,102.7749,100,1
TSLA,222.15,TSLA210115P00240000,08/22/2019,62.71,-0.4004,101.6122,100,-1
TSLA,222.15,TSLA210115C00245000,08/22/2019,43.95,0.5689,103.328,100,-1
TSLA,222.15,TSLA210115P00245000,08/22/2019,66.97,-0.4138,102.4356,100,1
TSLA,222.15,TSLA210115C00250000,08/22/2019,42.37,0.5497,104.0809,100,-1
TSLA,222.15,TSLA210115P00250000,08/22/2019,69.05,-0.427,103.137,100,-1
TSLA,222.15,TSLA210115C00255000,08/22/2019,39.75,0.5345,104.5043,100,1
TSLA,222.15,TSLA210115P00255000,08/22/2019,71.89,-0.4402,103.7148,100,1
TSLA,222.15,TSLA210115C00260000,08/22/2019,37.4,0.5195,104.7715,100,-1
TSLA,222.15,TSLA210115P00260000,08/22/2019,74.45,-0.4532,104.1736,100,-1
TSLA,222.15,TSLA210115C00265000,08/22/2019,34.8,0.5095,104.8667,100,1
TSLA,222.15,TSLA210115P00265000,08/22/2019,75.7,-0.4638,104.464,100,1
TSLA,222.15,TSLA210115C00270000,08/22/2019,34.17,0.4898,104.8627,100,1
TSLA,222.15,TSLA210115P00270000,08/22/2019,80.35,-0.4765,104.7147,100,-1
TSLA,222.15,TSLA210115C00275000,08/22/2019,33.04,0.4782,104.7403,100,1
TSLA,222.15,TSLA210115P00275000,08/22/2019,83.6,-0.489,104.8572,100,1
TSLA,222.15,TSLA210115C00280000,08/22/2019,32.34,0.4604,104.3791,100,-1
TSLA,222.15,TSLA210115P00280000,08/22/2019,87.35,-0.504,104.8915,100,1
TSLA,222.15,TSLA210115C00285000,08/22/2019,31.25,0.4459,103.9316,100,1
TSLA,222.15,TSLA210115P00285000,08/22/2019,84.8,-0.5186,104.7825,100,-1
TSLA,222.15,TSLA210115C00290000,08/22/2019,27.7,0.4322,103.3766,100,1
TSLA,222.15,TSLA210115P00290000,08/22/2019,92.45,-0.5282,104.6353,100,1
TSLA,222.15,TSLA210115C00295000,08/22/2019,27.1,0.4243,103.0031,100,-1
TSLA,222.15,TSLA210115P00295000,08/22/2019,100.2,-0.5398,104.3738,100,1
TSLA,222.15,TSLA210115C00300000,08/22/2019,25.75,0.404,101.8448,100,-1
TSLA,222.15,TSLA210115P00300000,08/22/2019,101.9,-0.551,104.0395,100,-1
TSLA,222.15,TSLA210115C00305000,08/22/2019,24.97,0.3976,101.4227,100,-1
TSLA,222.15,TSLA210115P00305000,08/22/2019,89.7,-0.5623,103.6136,100,-1
TSLA,222.15,TSLA210115C00310000,08/22/2019,22.3,0.3848,100.4944,100,-1
TSLA,222.15,TSLA210115P00310000,08/22/2019,106.16,-0.5738,103.0978,100,-1
TSLA,222.15,TSLA210115C00315000,08/22/2019,25.9,0.3652,98.8484,100,1
TSLA,222.15,TSLA210115P00315000,08/22/2019,110.02,-0.5839,102.5695,100,1
TSLA,222.15,TSLA210115C00320000,08/22/2019,20.15,0.3525,97.641,100,1
TSLA,222.15,TSLA210115P00320000,08/22/2019,115,-0.5913,102.1347,100,-1
TSLA,222.15,TSLA210115C00325000,08/22/2019,19.1,0.3401,96.353,100,-1
TSLA,222.15,TSLA210115P00325000,08/22/2019,116.53,-0.6072,101.0851,100,1
TSLA,222.15,TSLA210115C00330000,08/22/2019,18.19,0.3278,94.9642,100,-1
TSLA,222.15,TSLA210115P00330000,08/22/2019,105.3,-0.6166,100.3834,100,-1
TSLA,222.15,TSLA210115C00335000,08/22/2019,21.83,0.3146,93.3607,100,1
TSLA,222.15,TSLA210115P00335000,08/22/2019,118.03,-0.6234,99.8341,100,1
TSLA,222.15,TSLA210115C00340000,08/22/2019,16.85,0.3041,91.9836,100,1
TSLA,222.15,TSLA210115P00340000,08/22/2019,135,-0.6326,99.0461,100,1
TSLA,222.15,TSLA210115C00350000,08/22/2019,15.2,0.2816,88.7597,100,1
TSLA,222.15,TSLA210115P00350000,08/22/2019,141.75,-0.6535,97.0319,100,1
TSLA,222.15,TSLA210115C00360000,08/22/2019,13.85,0.2605,85.3737,100,1
TSLA,222.15,TSLA210115P00360000,08/22/2019,149,-0.6623,96.091,100,-1
TSLA,222.15,TSLA210115C00370000,08/22/2019,11.95,0.2402,81.7707,100,-1
TSLA,222.15,TSLA210115P00370000,08/22/2019,156.19,-0.68,94.0332,100,1
TSLA,222.15,TSLA210115C00380000,08/22/2019,11.1,0.2211,78.0821,100,-1
TSLA,222.15,TSLA210115P00380000,08/22/2019,156.75,-0.6935,92.3057,100,1
TSLA,222.15,TSLA210115C00390000,08/22/2019,10.63,0.2039,74.4751,100,-1
TSLA,222.15,TSLA210115P00390000,08/22/2019,170.9,-0.7048,90.7459,100,1
TSLA,222.15,TSLA210115C00400000,08/22/2019,9.5,0.1907,71.5133,100,1
TSLA,222.15,TSLA210115P00400000,08/22/2019,182.33,-0.7151,89.2559,100,-1
TSLA,222.15,TSLA210115C00410000,08/22/2019,7.9,0.1736,67.4409,100,1
TSLA,222.15,TSLA210115P00410000,08/22/2019,167.78,-0.7249,87.7454,100,1
TSLA,222.15,TSLA210115C00420000,08/22/2019,7.17,0.1617,64.4302,100,1
TSLA,222.15,TSLA210115P00420000,08/22/2019,227.55,-0.7331,86.4276,100,-1
TSLA,222.15,TSLA210115C00430000,08/22/2019,6.8,0.1487,60.9572,100,-1
TSLA,222.15,TSLA210115P00430000,08/22/2019,197.68,-0.74,85.2868,100,1
TSLA,222.15,TSLA210115C00440000,08/22/2019,7.05,0.1366,57.5644,100,-1
TSLA,222.15,TSLA210115P00440000,08/22/2019,246.1,-0.7459,84.2693,100,1
TSLA,222.15,TSLA210115C00450000,08/22/2019,5.5,0.1265,54.5663,100,1
TSLA,222.15,TSLA210115P00450000,08/22/2019,239.5,-0.7511,83.3524,100,-1
TSLA,222.15,TSLA210115C00460000,08/22/2019,5,0.1159,51.3109,100,-1
TSLA,222.15,TSLA210115P00460000,08/22/2019,210.5,-0.7555,82.5647,100,1
TSLA,222.15,TSLA210115C00470000,08/22/2019,4.5,0.1074,48.6067,100,1
TSLA,222.15,TSLA210115P00470000,08/22/2019,251.89,-0.7587,81.9759,100,1
TSLA,222.15,TSLA210115C00480000,08/22/2019,3.8,0.0996,46.0094,100,-1
TSLA,222.15,TSLA210115P00480000,08/22/2019,244.12,-0.7609,81.572,100,-1
TSLA,222.15,TSLA210115C00490000,08/22/2019,4.85,0.0923,43.5203,100,-1
TSLA,222.15,TSLA210115P00490000,08/22/2019,292.7,-0.7621,81.3502,100,1
TSLA,222.15,TSLA210115C00500000,08/22/2019,3.46,0.0842,40.6289,100,-1
TSLA,222.15,TSLA210115P00500000,08/22/2019,277.45,-0.7641,80.9759,100,1
TSLA,222.15,TSLA210115C00510000,08/22/2019,3.55,0.0792,38.7906,100,-1
TSLA,222.15,TSLA210115P00510000,08/22/2019,228.8,-0.7641,80.9681,100,-1
TSLA,222.15,TSLA210115C00520000,08/22/2019,3.66,0.0724,36.2471,100,1
TSLA,222.15,TSLA210115P00520000,08/22/2019,284.2,-0.7641,80.9778,100,-1
TSLA,222.15,TSLA210115C00530000,08/22/2019,3.2,0.0672,34.2149,100,1
TSLA,222.15,TSLA210115P00530000,08/22/2019,234.5,-0.7718,79.4825,100,-1
TSLA,222.15,TSLA210115C00540000,08/22/2019,3.15,0.0627,32.4078,100,-1
TSLA,222.15,TSLA210115P00540000,08/22/2019,0,-0.7793,77.9928,100,-1
TSLA,222.15,TSLA210115C00550000,08/22/2019,1.89,0.0584,30.6476,100,1
TSLA,222.15,TSLA210115P00550000,08/22/2019,289.1,-0.7865,76.5112,100,1
TSLA,222.15,TSLA210115C00560000,08/22/2019,1.95,0.0544,29.0043,100,1
TSLA,222.15,TSLA210115P00560000,08/22/2019,0,-0.7935,75.0397,100,1
TSLA,222.15,TSLA210115C00570000,08/22/2019,2.16,0.0506,27.3795,100,-1
TSLA,222.15,TSLA210115P00570000,08/22/2019,0,-0.8001,73.5803,100,-1
TSLA,222.15,TSLA210115C00580000,08/22/2019,2.22,0.047,25.7964,100,1
TSLA,222.15,TSLA210115P00580000,08/22/2019,0,-0.8066,72.1346,100,1
TSLA,222.15,TSLA210115C00590000,08/22/2019,1.4,0.0436,24.299,100,1
TSLA,222.15,TSLA210115P00590000,08/22/2019,0,-0.8128,70.7041,100,-1
